Vin_A,Vin_B,Vin_C,Vin_D,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp,xj_n,xj_p,ndep_n,ndep_p,Leakage_power
0,0,0,1,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,1.2228986624794489e-09
0,0,1,0,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,1.24347311024531e-09
0,0,1,1,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,2.536465340815929e-09
0,1,0,0,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,1.2346247286792438e-09
0,1,0,1,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,2.677718290669207e-09
0,1,1,0,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,2.6898236502761225e-09
0,1,1,1,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,1.3026200672229566e-08
1,0,0,0,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,1.7065181976415075e-09
1,0,0,1,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,3.761315090888993e-09
1,0,1,0,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,3.791744336411237e-09
1,0,1,1,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,9.574836407169428e-09
1,1,0,0,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,4.501865851939952e-09
1,1,0,1,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,1.1394660481270604e-08
1,1,1,0,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,1.3062212469241494e-08
1,1,1,1,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,2.0807051707194487e-08
0,0,0,0,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,1.683497228609505e-10
0,0,0,1,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,4.155157924483413e-10
0,0,1,0,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,4.137144185282906e-10
0,0,1,1,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,7.087350965339791e-10
0,1,0,0,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,4.0411727693852843e-10
0,1,0,1,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,7.919383723194682e-10
0,1,1,0,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,7.824414577681052e-10
0,1,1,1,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,5.364488174767961e-09
1,0,0,0,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,5.347636973555089e-10
1,0,0,1,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,1.0789682824453897e-09
1,0,1,0,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,1.0702432196336474e-09
1,0,1,1,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,3.2819337830368538e-09
1,1,0,0,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,1.2327690716416376e-09
1,1,0,1,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,3.6139466166301276e-09
1,1,1,0,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,3.8545206289674116e-09
1,1,1,1,-18.464714038997464,0.9388197611481921,4.325134338744559e-08,4.560441683193237e-08,1.2066818832883663e-09,1.2704459234570867e-09,1.3355545185402112e-09,1.2843959325652694e-09,1.2387001101035185e-09,1.3354731443643797e-09,9.67081922142984e-10,1.3033590157836448e-08,1.351656408162532e-08,3.1993953404385736e+18,2.402753541572541e+18,1.2509734125802702e-08
0,0,0,0,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,1.053558609425602e-10
0,0,0,1,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,3.186426000084531e-10
0,0,1,0,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,3.173685571065717e-10
0,0,1,1,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,6.450650841147917e-10
0,1,0,0,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,3.1424743955122003e-10
0,1,0,1,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,7.199339550725243e-10
0,1,1,0,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,7.098228801431292e-10
0,1,1,1,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,5.672378795811421e-09
1,0,0,0,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,4.3540661086391337e-10
1,0,0,1,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,1.0181615302407703e-09
1,0,1,0,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,1.0225972972480525e-09
1,0,1,1,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,2.3254618205646953e-09
1,1,0,0,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,1.197179286330821e-09
1,1,0,1,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,2.946817165188291e-09
1,1,1,0,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,3.382383734264982e-09
1,1,1,1,-51.12507646601769,0.9188256861162583,4.1720653863082956e-08,4.543851147320842e-08,1.2152328047594688e-09,1.2055935983214262e-09,1.2704852776295112e-09,1.406827019310183e-09,1.285144954824989e-09,1.2597496751452966e-09,9.704402347322939e-10,1.3899694346194049e-08,1.3531369902607643e-08,3.4108341837617526e+18,2.5379287193416443e+18,1.0740846144717183e-08
0,0,0,0,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,1.0619164056131408e-10
0,0,0,1,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,2.7121161882169276e-10
0,0,1,0,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,2.6002388538508627e-10
0,0,1,1,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,4.500826999708911e-10
0,1,0,0,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,2.5624677236709044e-10
0,1,0,1,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,5.165311721391413e-10
0,1,1,0,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,4.939823333389402e-10
0,1,1,1,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,4.505911893614907e-09
1,0,0,0,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,3.4003927225460236e-10
1,0,0,1,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,6.999100205642187e-10
1,0,1,0,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,6.83034078013202e-10
1,0,1,1,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,2.1301697934052954e-09
1,1,0,0,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,7.895706365094058e-10
1,1,0,1,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,2.3546047453897274e-09
1,1,1,0,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,2.4979146446899475e-09
1,1,1,1,-54.97014197878965,0.9420073482473831,4.211389960357711e-08,4.877810163437031e-08,1.2350867470216164e-09,1.1873458308167272e-09,1.3422996890968344e-09,1.3383301476532033e-09,1.3264278936693315e-09,1.3562928288862138e-09,1.0664546980653228e-09,1.3621576183712238e-08,1.3992810233196843e-08,3.2435836203822065e+18,2.428760244630998e+18,1.0933440072880401e-08
0,0,0,0,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,3.7737722304354015e-10
0,0,0,1,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,1.0390396736986828e-09
0,0,1,0,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,1.0601524616727328e-09
0,0,1,1,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,2.0352565575423883e-09
0,1,0,0,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,1.0468741661585731e-09
0,1,0,1,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,2.2078871358515676e-09
0,1,1,0,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,2.2349019567520892e-09
0,1,1,1,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,8.424948852231201e-09
1,0,0,0,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,1.410495693606572e-09
1,0,0,1,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,3.1253440233568933e-09
